,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean
52068,1.7495682210708117,1.7271157167530224,1.922279792746114,1.1088082901554404,7.820379965457685,0.0518134715025906,6.658031088082901,0.8929188255613126,1.2158894645941278,2.7184801381692574,2.7184801381692574,0.3177892918825561,640.0,0.386873920552677,0.7944732297063903,0.0,0.0,0.0,6.369602763385147,2.466321243523316,6.756476683937824,11.90846286701209,0.8877374784110535,0.5664939550949913,0.4680483592400691,4.83419689119171,0.0,103.97754749568222,11.013816925734025,69.28151986183074,19.927461139896373,39.52849740932643,23.716753022452504,0.0,0.0,0.0,30.015544041450777,46.50086355785837,18.202072538860104,28.298791018998276,0.0,0.0,0.0,0.0,0.0,3.1934369602763386,3.1260794473229705,3.6666666666666665,1.4801381692573403,0.0,1.7979274611398963,0.9775474956822108,0.0,24.493955094991364,21.329879101899827,0.2532815198618307,12.984455958549225,12.720207253886011,14.217616580310882,7.583765112262522,40114.0,60203.0,189.0,14.0,googlearchive,googlearchive/leanback-showcase,RBWare,RBWare/android-couch-potato,106.0,5.0,53.0,2.5
52212,1.1865671641791045,1.164179104477612,1.2611940298507462,0.9626865671641792,8.007462686567164,0.3059701492537313,6.350746268656716,1.2014925373134329,1.2164179104477613,1.6567164179104477,1.6567164179104477,0.1119402985074626,166.0,0.4402985074626865,0.6492537313432836,0.0,0.0,0.0,4.1940298507462686,1.3432835820895523,4.634328358208955,5.373134328358209,0.0373134328358208,0.417910447761194,0.126865671641791,4.052238805970149,0.0,55.67164179104478,8.253731343283581,37.6865671641791,13.686567164179104,20.28358208955224,10.350746268656716,0.0,0.0,0.0,15.388059701492535,23.059701492537314,10.611940298507465,12.447761194029852,0.0,0.0,0.0,0.0,0.0,1.9029850746268655,1.8656716417910448,2.3656716417910446,1.171641791044776,0.0,1.582089552238806,0.6567164179104478,0.0,20.42537313432836,19.23880597014925,0.3587313432835821,6.164179104477612,6.126865671641791,6.664179104477612,4.925373134328358,5050.0,7460.0,121.0,49.0,googlearchive,googlearchive/leanback-showcase,hossain-khan,hossain-khan/android-daily-headlines,91.0,10.0,22.75,2.5
52236,1.0,1.0,1.0,0.84,5.28,0.32,4.8,0.04,1.2,0.92,0.92,0.16,30.0,0.08,0.12,0.0,0.0,0.0,2.4,0.88,2.48,3.16,0.2,0.16,0.52,1.6,0.0,22.4,4.04,17.92,6.0,8.56,0.44,0.0,0.0,0.0,6.04,10.44,5.32,5.12,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,0.92,0.0,1.72,0.36,0.0,22.28,22.0,0.0744,3.2,3.2,3.32,2.72,448.0,560.0,25.0,13.0,googlearchive,googlearchive/leanback-showcase,rafaeltoledo,rafaeltoledo/fragments-sandbox,41.0,2.0,41.0,2.0
52323,1.0227272727272727,1.0227272727272727,1.0227272727272727,0.9318181818181818,5.704545454545454,0.4090909090909091,5.045454545454546,0.0227272727272727,1.2045454545454546,1.568181818181818,1.568181818181818,0.0,50.0,0.2954545454545454,0.0681818181818181,0.0,0.0,0.0,2.636363636363636,1.1363636363636365,2.9318181818181817,2.977272727272727,0.6136363636363636,0.1590909090909091,0.1136363636363636,2.0454545454545454,0.0,28.068181818181817,5.568181818181818,21.34090909090909,7.909090909090909,10.613636363636363,1.181818181818182,0.0,0.0,0.0,7.840909090909091,12.340909090909092,6.636363636363637,5.704545454545454,0.0,0.0,0.0,0.0,0.0,1.2045454545454546,1.2045454545454546,1.2045454545454546,0.9772727272727272,0.0,1.568181818181818,0.1818181818181818,0.0,19.90909090909091,18.65909090909091,0.0693181818181818,3.272727272727273,3.272727272727273,3.272727272727273,3.0,939.0,1235.0,39.0,15.0,googlearchive,googlearchive/leanback-showcase,riggaroo,riggaroo/android-arch-components-date-countdown,30.0,2.0,30.0,2.0
52877,1.7486033519553073,1.7304469273743015,1.952513966480447,1.1340782122905029,7.829608938547486,0.053072625698324,6.664804469273743,0.9343575418994412,1.2067039106145252,2.7416201117318435,2.7416201117318435,0.3324022346368715,778.0,0.3324022346368715,0.7276536312849162,0.0,0.0,0.0,6.11731843575419,2.3170391061452515,6.449720670391062,11.986033519553072,0.8240223463687151,0.5027932960893855,0.4022346368715084,4.720670391061453,0.0,99.72486033519552,10.46927374301676,65.96927374301676,18.79050279329609,37.47206703910614,23.356145251396647,0.0,0.0,0.0,27.98463687150838,43.77513966480447,17.202513966480446,26.57262569832402,0.0,0.0,0.0,0.0,0.0,3.097765363128492,3.0405027932960893,3.5935754189944134,1.4622905027932962,0.0,1.8198324022346368,0.9916201117318436,0.0,23.16759776536313,20.226256983240223,0.2707122905027933,12.206703910614523,11.98463687150838,13.384078212290502,7.217877094972067,47234.0,71403.0,230.0,14.0,googlearchive,googlearchive/leanback-showcase,wzq,wzq/TVDemo,132.0,7.0,44.0,2.3333333333333335
52919,1.0,1.0,1.0588235294117647,0.9411764705882352,3.764705882352941,0.1176470588235294,3.411764705882353,0.0588235294117647,1.2352941176470589,1.6470588235294117,1.6470588235294117,0.2352941176470588,19.0,0.0588235294117647,0.1764705882352941,0.0,0.0,0.0,7.0,1.2941176470588236,7.0588235294117645,10.176470588235292,0.0,0.0588235294117647,0.8823529411764706,6.117647058823529,0.0,57.11764705882353,11.411764705882351,41.41176470588236,14.117647058823527,17.0,4.294117647058823,0.0,0.0,0.0,15.823529411764708,28.235294117647054,14.294117647058824,13.941176470588236,0.0,0.0,0.0,0.0,0.0,1.9411764705882355,1.9411764705882355,2.117647058823529,1.0588235294117647,0.0,1.5294117647058822,0.5882352941176471,0.0,27.0,25.823529411764707,0.2958823529411765,9.0,9.0,9.176470588235292,6.705882352941177,704.0,971.0,11.0,4.0,googlearchive,googlearchive/leanback-showcase,JarvisGG,JarvisGG/ObjectAdapter,25.0,2.0,25.0,2.0
53389,1.881720430107527,1.8387096774193548,2.032258064516129,1.1827956989247312,8.559139784946236,0.1612903225806451,7.419354838709677,0.7526881720430108,1.2795698924731185,1.989247311827957,1.989247311827957,0.2150537634408602,117.0,0.2258064516129032,0.6666666666666666,0.0,0.0,0.0,9.021505376344086,3.064516129032258,9.24731182795699,16.49462365591398,0.7741935483870968,1.1505376344086022,0.6344086021505376,6.688172043010753,0.0,133.6989247311828,16.010752688172044,94.50537634408602,25.537634408602152,55.08602150537634,23.225806451612904,0.0,0.0,0.0,41.88172043010753,64.89247311827957,23.537634408602152,41.354838709677416,0.0,0.0,0.0,0.0,0.0,4.204301075268817,3.989247311827957,5.064516129032258,2.118279569892473,0.0,1.7311827956989247,1.3225806451612905,0.0,30.76344086021505,27.870967741935484,0.3006451612903226,21.06451612903226,20.537634408602152,23.956989247311828,12.591397849462366,8789.0,12434.0,64.0,17.0,googlearchive,googlearchive/leanback-showcase,Clendy,Clendy/V14Leanback,42.0,2.0,42.0,2.0
53884,1.4444444444444444,1.3888888888888888,1.4444444444444444,1.0,8.444444444444445,0.7222222222222222,6.944444444444445,0.6666666666666666,1.0,1.4444444444444444,1.4444444444444444,0.0555555555555555,19.0,0.2777777777777778,0.4444444444444444,0.0,0.0,0.0,4.055555555555555,2.1666666666666665,4.333333333333333,4.777777777777778,0.0,0.4444444444444444,0.2777777777777778,3.611111111111111,0.0,57.72222222222222,10.22222222222222,40.44444444444444,12.22222222222222,23.5,7.166666666666667,0.0,0.0,0.0,19.33333333333333,28.0,11.166666666666666,16.833333333333332,0.0,0.0,0.0,0.0,0.0,2.9444444444444446,2.888888888888889,3.111111111111111,1.4444444444444444,0.0,1.7777777777777777,0.9444444444444444,0.0,30.944444444444443,28.166666666666668,0.2388888888888888,7.277777777777778,7.222222222222222,7.444444444444445,4.666666666666667,728.0,1039.0,12.0,8.0,googlearchive,googlearchive/leanback-showcase,bertrandmartel,bertrandmartel/webradio-tv-app,157.0,10.0,31.4,2.0
53887,1.5178571428571428,1.3392857142857142,1.5714285714285714,0.9821428571428572,7.821428571428571,0.3571428571428571,6.857142857142857,0.3571428571428571,1.1607142857142858,2.125,2.125,0.0714285714285714,69.0,0.2678571428571428,0.6964285714285714,0.0,0.0,0.0,4.910714285714286,2.1785714285714284,5.178571428571429,6.660714285714286,0.0,0.1607142857142857,0.4107142857142857,4.607142857142857,0.0,68.96428571428571,9.785714285714286,45.285714285714285,14.107142857142858,25.714285714285715,14.071428571428571,0.0,0.0,0.0,20.232142857142858,29.375,11.607142857142858,17.767857142857142,0.0,0.0,0.0,0.0,0.0,2.357142857142857,2.1785714285714284,2.5357142857142856,1.0535714285714286,0.0,1.875,0.5178571428571429,0.0,24.214285714285715,23.375,0.2026785714285714,7.535714285714286,7.285714285714286,7.803571428571429,5.214285714285714,2536.0,3862.0,40.0,15.0,googlearchive,googlearchive/leanback-showcase,bertrandmartel,bertrandmartel/youtubetv,210.0,14.0,30.0,2.0
53965,1.4347168543102,1.393211225004201,1.5425978827087885,0.9682406318265838,7.862712149218619,0.2451688791799697,6.905730129390019,0.5926735002520584,1.2335741892118972,2.3285162157620567,2.3285162157620567,0.2130734330364644,6434.0,0.4303478406990422,1.7916316585447825,0.0,0.0,0.0,3.7346664426146874,1.9638716182154257,4.165014283313729,7.616366997143337,0.1544278272559233,0.5933456561922366,0.457234078306167,2.960006721559402,0.0,72.3913627961687,8.169719374894976,50.771635019324485,15.405478070912451,32.47218954797513,13.920517560073938,0.0,0.0,0.0,24.269702570996472,34.55318433876659,15.013443118803565,19.53974121996303,0.0,0.0,0.0,0.0,0.0,2.482271887077802,2.375063014619392,2.7605444463115445,1.279784910099143,0.0,1.7919677365148714,0.7346664426146866,0.0,16.658880860359602,14.970257099647116,0.2299227020668795,7.897328180137792,7.67064358931272,8.55234414384137,4.849100991430012,302142.0,430801.0,2542.0,453.0,googlearchive,googlearchive/leanback-showcase,00zhengfu00,00zhengfu00/prj,111.0,5.0,55.5,2.5
54364,1.6703296703296704,1.6703296703296704,1.7582417582417582,1.0879120879120878,7.527472527472527,0.0219780219780219,6.153846153846154,1.0879120879120878,1.120879120879121,2.2857142857142856,2.2857142857142856,0.4285714285714285,105.0,0.0439560439560439,0.4945054945054945,0.0,0.0,0.0,8.604395604395604,2.593406593406593,8.648351648351648,13.956043956043956,1.010989010989011,0.6483516483516484,0.7802197802197802,6.208791208791209,0.0,128.05494505494505,14.164835164835164,85.50549450549451,24.13186813186813,48.10989010989011,28.63736263736264,0.0,0.0,0.0,38.472527472527474,60.1978021978022,22.703296703296704,37.494505494505496,0.0,0.0,0.0,0.0,0.0,3.67032967032967,3.67032967032967,4.252747252747253,1.7912087912087913,0.0,1.7032967032967032,0.9230769230769232,0.0,28.1978021978022,27.47252747252747,0.5824175824175825,19.12087912087912,18.93406593406593,21.63736263736264,11.197802197802195,7781.0,11653.0,61.0,13.0,googlearchive,googlearchive/leanback-showcase,msisuzney,msisuzney/tv-waterfall-layout,42.0,2.0,42.0,2.0
54593,1.4603854389721629,1.3811563169164882,1.505353319057816,1.0364025695931478,8.241970021413277,0.550321199143469,7.0663811563169165,0.5417558886509636,1.1413276231263385,1.4346895074946466,1.4346895074946466,0.1948608137044968,492.0,0.2526766595289079,0.3468950749464668,0.0,0.0,0.0,4.940042826552463,2.190578158458244,5.19271948608137,7.702355460385439,0.0085653104925053,0.3704496788008565,0.3597430406852248,4.453961456102784,0.0,66.86937901498929,10.794432548179872,46.79014989293362,14.349036402569594,25.458244111349035,9.944325481798716,0.0,0.0,0.0,21.541755888650965,31.99357601713062,14.070663811563168,17.922912205567453,0.0,0.0,0.0,0.0,0.0,2.4603854389721627,2.1413276231263385,2.5738758029978586,1.3211991434689507,0.0,1.845824411134904,0.6702355460385439,0.0,25.329764453961456,22.94646680942184,0.3262312633832976,7.82441113490364,7.436830835117773,8.062098501070663,5.76017130620985,21851.0,31228.0,233.0,34.0,googlearchive,googlearchive/leanback-showcase,jimmonster,jimmonster/aac_common,223.0,8.0,55.75,2.0
64973,0.0828025477707006,0.0828025477707006,0.0828025477707006,0.0636942675159235,0.5286624203821656,0.0509554140127388,0.375796178343949,0.0828025477707006,1.0127388535031847,0.1910828025477707,0.1910828025477707,0.0,158.0,0.0382165605095541,27.019108280254777,0.0,0.0,0.0,0.2356687898089172,0.1337579617834395,0.2738853503184713,0.2738853503184713,0.0063694267515923,0.0,0.019108280254777,0.2484076433121019,0.0,162.9936305732484,0.7133757961783439,62.22292993630573,58.560509554140125,56.5031847133758,100.06369426751591,0.0,0.0,0.0,55.31210191082803,57.68789808917197,56.69426751592356,0.9936305732484076,0.0,0.0,0.0,0.0,0.0,0.1146496815286624,0.1146496815286624,0.1146496815286624,0.0764331210191082,0.0,1.0509554140127388,0.0509554140127388,0.0,2.3184713375796178,2.3184713375796178,0.1578980891719745,0.3885350318471338,0.3885350318471338,0.3885350318471338,0.286624203821656,9769.0,25590.0,23.0,25.0,googlesamples,googlesamples/android-AppUsageStatistics,Lucas1Jorge,Lucas1Jorge/App_Usage_Tracker,272.0,12.0,45.333333333333336,2.0
65610,1.0,1.0,1.0,0.9,6.0,0.1,5.0,0.7,1.1,1.3,1.3,0.0,11.0,0.1,0.1,0.0,0.0,0.0,2.9,1.8,3.0,3.0,0.1,0.0,0.3,2.6,0.0,44.2,5.8,29.9,11.2,15.4,8.6,0.0,0.0,0.0,13.1,19.1,9.3,9.8,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,0.9,0.0,1.8,0.5,0.0,32.7,32.7,0.321,3.6,3.6,3.6,3.0,299.0,442.0,6.0,4.0,googlesamples,googlesamples/android-AppUsageStatistics,ashwintantri,ashwintantri/AppUsageStats,313.0,6.0,104.33333333333333,2.0
71686,1.3414634146341464,1.3414634146341464,1.3658536585365857,1.0,9.975609756097562,0.8780487804878049,7.414634146341464,1.4390243902439024,1.0731707317073171,1.024390243902439,1.024390243902439,0.024390243902439,42.0,0.6829268292682927,0.5853658536585366,0.0,0.0,0.0,2.5609756097560976,0.6585365853658537,3.2439024390243905,3.634146341463415,0.024390243902439,0.3658536585365853,0.4878048780487805,2.365853658536585,0.0,53.14634146341464,8.195121951219512,32.926829268292686,10.78048780487805,19.170731707317078,12.195121951219512,0.0,0.0,0.0,15.097560975609756,21.51219512195122,8.829268292682928,12.682926829268292,0.0,0.0,0.0,0.0,0.0,1.975609756097561,1.9268292682926829,2.073170731707317,1.0731707317073171,0.0,1.7560975609756098,0.5365853658536586,0.0,26.60975609756097,23.951219512195124,0.2456097560975609,4.585365853658536,4.536585365853658,4.7317073170731705,3.317073170731707,2179.0,,20.0,9.0,googlesamples,googlesamples/android-testing-templates,gdragan,gdragan/android-testing,24.0,2.0,24.0,2.0
80043,1.6767216375238254,1.572760420982846,1.7905444600977871,1.077028258887876,9.805171127869396,0.3280434242148007,7.803513715090744,1.4552084196569155,1.3348802519267424,7.944062318720477,7.944062318720477,1.0758680699428194,26530.0,0.6951603546863346,1.8507914146018063,0.0,0.0,0.0,13.104499875694042,2.278859700008287,13.799660230380375,79.80235352614568,0.5038534847103672,0.9757603381122067,0.3899063561780061,11.930140051379796,0.0,170.63151570398608,22.08809148918538,113.40871799121572,33.43386923013176,66.49879837573548,35.92860694455954,0.0,0.0,0.0,52.30251926742355,78.27256153144941,30.424421977293445,47.84813955415596,0.0,0.0,0.0,0.0,0.0,3.703405983260131,3.388787602552416,4.153973647136819,1.7789425706472195,0.0,1.949821828126295,0.9823485539073508,0.0,21.70792243308196,19.081296096792908,0.3784283583326427,22.12637772437225,21.53236098450319,23.58353360404409,15.30401093892434,2737006.0,4118021.0,11261.0,1000.0,googlesamples,googlesamples/android-testdpc,jkYishon,jkYishon/android6.0,51.0,5.0,25.5,2.5
80391,1.6452775039934744,1.5687727288175917,1.7500934642966386,1.0722563980559423,11.060258981069232,0.5734969241749651,8.468409067736125,1.80967270502668,1.3293681813547225,7.341875403595826,7.341875403595826,1.0972368555211909,31919.0,0.5965401216735207,1.397512150358563,0.0,0.0,0.0,5.522550385752642,1.7071678618767632,6.119090507426163,54.78391054617136,0.3475512354280665,0.7421405023281107,0.3993134622574176,4.6300853074125685,0.0,125.73503721578356,14.660129830404786,81.97236855521192,25.12952452163273,50.37280358902899,30.077864255854266,0.0,0.0,0.0,38.29555109948,53.85388981409102,19.40400367059783,34.44988614349319,0.0,0.0,0.0,0.0,0.0,3.4821398225877718,3.237365326445298,3.867960439112259,1.7141691873704246,0.0,2.1305441321415217,0.9755293477891446,0.0,19.33878258505251,16.91673180844917,0.35903442884818,13.00214118206845,12.517996125480067,14.063725656799102,7.397580124392482,2411873.0,3699502.0,18285.0,2319.0,googlesamples,googlesamples/android-testdpc,xdtianyu,xdtianyu/android_2.3.5,21.0,2.0,21.0,2.0
80878,1.8666666666666667,1.8666666666666667,2.3,1.1,12.0,0.2333333333333333,9.633333333333333,2.033333333333333,1.0333333333333334,0.6,0.6,0.0333333333333333,30.0,3.733333333333333,1.7,0.0,0.0,0.0,3.1666666666666665,2.333333333333333,6.9,7.133333333333334,0.1333333333333333,1.3666666666666667,0.0666666666666666,5.333333333333333,0.0,136.63333333333333,11.8,97.53333333333332,26.966666666666665,64.4,28.53333333333333,0.0,0.0,0.0,46.766666666666666,65.8,23.466666666666665,42.333333333333336,0.0,0.0,0.0,0.0,0.0,5.233333333333333,5.133333333333334,6.666666666666667,2.2666666666666666,0.0,1.5,1.7666666666666666,0.0,29.433333333333334,26.33333333333333,0.253,17.3,17.133333333333333,20.83333333333333,8.966666666666667,2926.0,4099.0,21.0,26.0,googlesamples,googlesamples/android-testdpc,lmjssjj,lmjssjj/wiki,52.0,2.0,52.0,2.0
81166,1.625,1.5625,1.6875,1.1875,8.9375,0.5,8.125,0.0,1.1875,1.75,1.75,0.0,17.0,1.8125,7.5625,0.0,0.0,0.0,8.1875,5.75,10.0,10.0,0.125,1.8125,0.1875,7.875,0.0,130.0,20.125,107.4375,35.875,67.875,2.5625,0.0,0.0,0.0,53.25,72.1875,31.625,40.5625,0.0,0.0,0.0,0.0,0.0,6.0625,5.1875,6.125,4.375,0.0,1.125,1.3125,0.0,43.25,35.5,0.01375,21.3125,18.25,22.75,14.0,1719.0,2080.0,16.0,6.0,googlesamples,googlesamples/android-testdpc,jalong4,jalong4/AttestProps,300.0,14.0,42.857142857142854,2.0
81173,1.411764705882353,1.3529411764705883,1.4705882352941178,1.1764705882352942,8.235294117647058,0.4117647058823529,7.0,0.5294117647058824,1.1764705882352942,1.4705882352941178,1.4705882352941178,0.0,18.0,2.117647058823529,6.470588235294118,0.0,0.0,0.0,5.823529411764706,3.823529411764706,7.9411764705882355,7.9411764705882355,0.6470588235294118,1.2941176470588236,0.1764705882352941,5.823529411764706,0.0,105.76470588235294,14.588235294117649,83.17647058823529,27.176470588235293,52.23529411764706,8.058823529411764,0.0,0.0,0.0,40.588235294117645,56.588235294117645,24.41176470588235,32.1764705882353,0.0,0.0,0.0,0.0,0.0,5.117647058823529,4.352941176470588,5.176470588235294,4.0588235294117645,0.0,1.2941176470588236,1.0588235294117647,0.0,29.647058823529413,26.0,0.2476470588235294,17.58823529411765,14.705882352941176,18.352941176470587,11.588235294117649,1414.0,1798.0,16.0,4.0,googlesamples,googlesamples/android-testdpc,jalong4,jalong4/UniqueID,1028.0,34.0,60.470588235294116,2.0
81380,1.7428571428571429,1.6714285714285717,1.8285714285714283,1.1571428571428573,9.285714285714286,0.1142857142857142,7.642857142857143,1.3428571428571427,1.1714285714285717,2.185714285714285,2.185714285714285,0.1857142857142857,81.0,1.8428571428571427,1.0,0.0,0.0,0.0,2.3857142857142857,0.5857142857142857,4.228571428571429,4.785714285714286,0.0,0.9857142857142858,0.0857142857142857,3.157142857142857,0.0,63.02857142857143,6.3,46.27142857142857,13.257142857142858,28.7,10.728571428571428,0.0,0.0,0.0,19.814285714285717,30.142857142857142,10.67142857142857,19.47142857142857,0.0,0.0,0.0,0.0,0.0,3.628571428571429,3.4285714285714284,4.0285714285714285,1.8428571428571427,0.0,1.4714285714285715,1.2142857142857142,0.0,16.228571428571428,13.342857142857143,0.3381428571428572,10.114285714285714,9.842857142857143,10.814285714285717,6.171428571428572,3239.0,4412.0,63.0,24.0,googlesamples,googlesamples/android-testdpc,ryuunoakaihitomi,ryuunoakaihitomi/PowerAct,21.0,2.0,21.0,2.0
83426,1.5728643216080402,1.5206030150753769,1.649246231155779,1.0391959798994974,11.677386934673368,0.3366834170854271,7.738693467336684,3.3386934673366837,1.208040201005025,2.095477386934673,2.095477386934673,0.178894472361809,1239.0,1.0733668341708542,0.9819095477386934,0.0,0.0,0.0,3.857286432160804,1.6271356783919595,4.9306532663316585,7.166834170854272,0.250251256281407,0.7065326633165829,0.6603015075376885,3.31356783919598,0.0,100.86733668341708,15.061306532663316,53.890452261306535,17.92462311557789,31.668341708542712,32.210050251256284,0.0,0.0,0.0,23.6713567839196,35.3748743718593,15.188944723618093,20.185929648241206,0.0,0.0,0.0,0.0,0.0,3.034170854271357,2.826130653266332,3.251256281407035,1.5577889447236182,0.0,1.6743718592964825,1.0,0.0,26.02010050251256,22.28140703517588,0.5738291457286433,9.35175879396985,9.037185929648242,9.83819095477387,5.860301507537688,53621.0,100363.0,803.0,258.0,googlesamples,googlesamples/easypermissions,CaMnter,CaMnter/AndroidLife,229.0,10.0,45.8,2.0
